customer_id,lifetime_value
16725,415.42999999999995
11052,415.41999999999996
16132,415.37
5554,414.92
7740,414.87
5098,414.73
13086,414.71
16763,414.63000000000005
7569,414.6
9103,414.54
15913,414.5
3292,414.27
3260,414.17
7930,414.15000000000003
12677,414.15
17176,414.15
420,414.11
4850,413.88
6797,413.88
16083,413.88
6770,413.78
17648,413.74
8069,413.70000000000005
6831,413.66
11132,413.61
19321,413.61
17669,413.53999999999996
4554,413.44000000000005
9468,413.44
3242,413.43
14336,413.39
11706,413.38
15656,413.35999999999996
5679,413.28
18232,413.26
19717,413.25
11268,413.1
14765,413.03000000000003
3740,413.0
14886,412.83
14687,412.81
10711,412.8
8580,412.68
5423,412.66999999999996
4073,412.56
4676,412.45
18845,412.34
5370,412.3
6019,412.01
8733,411.79999999999995
2462,411.78000000000003
7345,411.63
14627,411.62
5339,411.61
15814,411.60999999999996
17333,411.56
886,411.46000000000004
1386,411.44
917,411.36
5815,411.21
4494,410.94000000000005
1502,410.94
13249,410.83000000000004
14024,410.83
15281,410.61
2358,410.54999999999995
3256,410.40999999999997
2064,410.39
12562,410.37
19769,410.36
8484,410.19
14188,410.09000000000003
7866,409.9
3917,409.89
19157,409.81
5403,409.75
19416,409.73
288,409.71999999999997
17866,409.71
3303,409.53
143,409.47999999999996
1786,409.47
4953,409.3
3446,409.3
14766,409.12
13412,408.89
6241,408.78
6223,408.75
1601,408.73
5959,408.56
16765,408.53
12948,408.5
19014,408.46
2184,408.45
2827,408.42
8757,408.33
273,408.30999999999995
12480,408.18
7047,408.0
10803,407.91
18901,407.8
3556,407.78
13329,407.68
19566,407.66
6404,407.64
4492,407.61
4497,407.55
10532,407.52
5247,407.5
11465,407.47
11935,407.46
8328,407.4
17250,407.36
11054,407.32
5384,407.21999999999997
18345,407.21
17206,407.19000000000005
94,407.08
2699,407.0
12340,406.91999999999996
16607,406.9
9145,406.88
19182,406.82000000000005
19527,406.79
17462,406.63
19550,406.61
15863,406.57
13889,406.53
18730,406.52
16086,406.5
18836,406.39
13881,406.2
15274,406.14000000000004
3243,406.1
3284,406.01
13790,406.0
7965,405.92999999999995
4305,405.88
142,405.84000000000003
15387,405.77
13890,405.69
11970,405.65999999999997
14904,405.52
9506,405.43
504,405.38
11104,405.28
701,405.24
13902,405.19
2608,405.15
15532,404.97
15509,404.58000000000004
12656,404.48
12873,404.46
15580,404.28
12278,404.15999999999997
102,404.15
6943,404.13
15213,404.04999999999995
5744,404.0
3324,403.99
6240,403.84000000000003
16271,403.79
15283,403.75
13393,403.62
6531,403.42999999999995
5059,403.42
17077,403.34000000000003
18979,403.3
15279,403.28
12660,403.12
16718,403.12
15663,403.11
14011,403.07
13974,403.05
11428,403.02
1064,402.94
1354,402.85
19767,402.8
15938,402.75
3697,402.73
19374,402.71
2427,402.61
16460,402.57
15232,402.41999999999996
10326,402.27
1045,402.2
4722,402.09
18905,402.02000000000004
4143,401.97
1522,401.84000000000003
5506,401.8
3330,401.74
12493,401.72999999999996
2416,401.69
7048,401.68
18594,401.66
605,401.64
2237,401.55999999999995
8803,401.53
2314,401.5
8706,401.5
5559,401.48
13771,401.46000000000004
16836,401.34
5640,401.28
19203,401.25
8704,401.15999999999997
10146,401.13
7062,401.1
18097,401.09
10889,401.04
15912,400.91999999999996
15359,400.56
4533,400.54999999999995
8841,400.51
13003,400.41999999999996
12439,400.18
15706,400.1
2123,400.07
7770,400.03999999999996
7220,400.03
2257,399.95
11101,399.92
13879,399.83
10225,399.74
13336,399.74
10334,399.72999999999996
7523,399.69
2297,399.61
5868,399.54
7358,399.51
18560,399.45000000000005
19278,399.43
16129,399.42
19757,399.37
11005,399.34
17534,399.3
3202,399.29
19237,399.28
2065,399.02
18550,398.99
2572,398.9
10,398.85
17709,398.74
10048,398.72
2361,398.44
7884,398.41999999999996
10385,398.31
9288,398.31
9431,398.3
433,398.26
6976,398.25
2013,398.07
14991,397.7
3746,397.68
18691,397.66999999999996
7726,397.58
13057,397.5
107,397.49
8591,397.41999999999996
18189,397.37
7980,397.35
10104,397.31
3291,397.27
13470,397.26
7289,397.23
15846,397.20000000000005
15205,397.1
16088,397.05
8192,397.04
18620,396.96000000000004
7222,396.87
7078,396.81000000000006
14178,396.71999999999997
15220,396.53999999999996
19620,396.48
2110,396.4
1155,396.35999999999996
19190,396.14
15099,396.12
14359,396.1
3444,396.09000000000003
19006,396.0
12380,395.91999999999996
19122,395.9
12581,395.84
4271,395.78999999999996
10947,395.73
8384,395.64
15927,395.6
4137,395.59000000000003
19042,395.49
16651,395.44000000000005
6159,395.42
12131,395.35
15791,395.24
15093,395.2
19168,395.1
9060,394.97
5735,394.92
4015,394.9
9146,394.78000000000003
1340,394.73
7806,394.73
13517,394.71999999999997
10748,394.69
14399,394.69
10425,394.66999999999996
16694,394.61
17148,394.56
17868,394.54
12517,394.40999999999997
11358,394.39
12612,394.27
801,394.23
890,394.03000000000003
62,393.98
3406,393.97
11690,393.84999999999997
11603,393.84000000000003
10395,393.77000000000004
3015,393.74
8111,393.68
19399,393.59
964,393.53
8603,393.43
1977,393.41
16827,393.10999999999996
2247,393.05
12298,393.02000000000004
5588,392.98
17684,392.98
19819,392.88
6642,392.87
3458,392.84000000000003
2660,392.82
6195,392.73
14575,392.73
4010,392.73
6516,392.58
12222,392.54
15981,392.5
19319,392.36
11448,392.25
2452,392.24
16119,392.19
18760,392.03999999999996
764,392.03
3644,391.99
11368,391.93
18739,391.93
16393,391.88
18955,391.86
13474,391.76
13909,391.74
14633,391.71000000000004
8776,391.71
9816,391.66999999999996
4195,391.66999999999996
4803,391.6
6826,391.45
12242,391.43
11517,391.40999999999997
4488,391.37
6989,391.35
11154,391.33
2378,391.3
5032,391.29
15460,391.26
1193,391.19
14493,391.14
2554,391.03
1686,390.96000000000004
9375,390.88
14681,390.87
5389,390.76
3896,390.64
13897,390.53
2137,390.5
16740,390.48
6911,390.3
10510,390.21
3854,390.07
10141,390.0
16197,389.88
5307,389.86
12026,389.85
5543,389.84
9766,389.77
9411,389.7
1783,389.54
13059,389.44000000000005
1132,389.38
3309,389.32
1717,389.20000000000005
13776,389.18
13589,389.11
14109,389.07
3155,389.06
4042,389.0
12055,388.98
9881,388.94000000000005
18870,388.81
10942,388.79
19248,388.79
18452,388.73
11173,388.69
14054,388.65
3040,388.62
14623,388.47
2177,388.45
1347,388.37
11622,388.29
18216,388.21000000000004
16245,388.2
13822,388.06
3428,387.93
8865,387.76
17604,387.71000000000004
19075,387.70000000000005
13547,387.59
16851,387.59
16081,387.53000000000003
6263,387.48
6,387.40000000000003
12554,387.35
6994,387.2
8106,387.19
10152,387.14
15508,387.1
18951,387.08000000000004
3131,387.07
16316,386.99
15862,386.93
19076,386.93
18071,386.90999999999997
14647,386.78000000000003
6484,386.75
15605,386.73
5720,386.67999999999995
909,386.67
5212,386.64
4085,386.62
2754,386.58
5614,386.49
5702,386.42
19820,386.38
14632,386.36
19924,386.35
9660,386.3
15170,386.21
5470,386.15999999999997
14625,386.13
9895,386.11
12038,386.03
9093,385.96
6879,385.96
1033,385.90999999999997
3974,385.89
18795,385.82
19775,385.77
13529,385.71999999999997
4951,385.51
14005,385.41999999999996
8549,385.38
5561,385.36
19891,385.35
10593,385.34000000000003
593,385.30999999999995
5814,385.23
3934,385.23
7845,385.16999999999996
8649,385.05
11849,385.05
496,384.93
6190,384.64000000000004
12732,384.64
19117,384.63000000000005
17467,384.59000000000003
4482,384.44
14411,384.44
2781,384.4
10767,384.33
3212,384.29
17330,384.19
493,384.1
18854,384.05
12700,383.96
706,383.94
12495,383.93
1144,383.92999999999995
533,383.92999999999995
3405,383.9
7147,383.88
2990,383.86
12932,383.79999999999995
16049,383.78000000000003
12223,383.75
14071,383.75
5792,383.53
2090,383.49
1585,383.48
19980,383.43
4853,383.41999999999996
45,383.31
5826,383.29999999999995
10848,383.25
15544,383.12
13232,383.06
16329,383.02
6073,383.01
11421,383.0
9627,382.89
14907,382.86
1906,382.84
2189,382.78999999999996
6817,382.78
8084,382.75
1400,382.73
12587,382.69
6884,382.69
7125,382.66
3239,382.61
6617,382.61
19343,382.57
15202,382.43
5685,382.35
1678,382.34000000000003
5988,382.34
6148,382.16
9833,382.15
9281,382.09000000000003
4810,382.01
2198,381.98
19394,381.96000000000004
12317,381.9
12414,381.88
9742,381.83000000000004
12994,381.78
18223,381.76
15046,381.71
2362,381.64
14029,381.63
8904,381.59999999999997
10899,381.56
9841,381.46
11507,381.41999999999996
6941,381.34
16098,381.32000000000005
15903,381.25
19602,381.24
11542,381.11
8671,381.09999999999997
17453,381.08
3635,381.01
6876,381.01
7919,380.92
14,380.89
19788,380.89
15804,380.82
19916,380.81
451,380.80999999999995
5754,380.6
4573,380.54
19654,380.37
7764,380.28999999999996
3798,380.26
8794,380.21999999999997
19388,380.15999999999997
18132,380.14000000000004
8139,380.13
19188,380.05
2677,379.99
3343,379.84000000000003
5644,379.69
5143,379.59000000000003
8831,379.54
19639,379.48
163,379.41999999999996
12855,379.38
11391,379.37
3639,379.2
16480,379.19
5526,379.16999999999996
13430,378.72
12884,378.71
6436,378.63
5144,378.55
8402,378.51000000000005
13091,378.5
1875,378.48
8284,378.37
19064,378.32
13235,378.3
14082,378.25
14553,378.15
17020,377.97
13004,377.76
3282,377.7
3875,377.67999999999995
13258,377.63
8130,377.52
8636,377.51
13825,377.41
8934,377.17
11111,377.16
825,377.1
11227,377.01
16109,377.01
10526,376.94
16755,376.88
15665,376.75
8674,376.63
13370,376.57
16268,376.54999999999995
5897,376.52
14291,376.51
10909,376.51
4053,376.49000000000007
15744,376.40999999999997
9009,376.36
6745,376.26
1531,376.16999999999996
12382,376.14
5756,376.12
8663,375.85
16912,375.83
9786,375.82
7822,375.81
15848,375.81
11883,375.45
10662,375.44
10819,375.37
419,375.33000000000004
2363,375.33000000000004
13718,375.28000000000003
12489,375.1
507,375.01
777,374.9
10739,374.88
14248,374.79
11634,374.78999999999996
5074,374.78
10791,374.77
1509,374.71000000000004
19346,374.7
11997,374.68
1720,374.61
8596,374.61
15947,374.47
13436,374.44
7508,374.38
10026,374.38
590,374.37
2317,374.28999999999996
11604,374.20000000000005
9990,374.18
10778,374.16999999999996
5438,374.06999999999994
1005,374.0
13365,373.81
1630,373.77
17574,373.74
13031,373.68
6502,373.64
10056,373.58
4684,373.52
7535,373.25
1581,373.19000000000005
14965,373.14
11336,373.12
7202,372.8
2686,372.73
15416,372.63
19153,372.61999999999995
1049,372.59000000000003
11429,372.58
3652,372.55
10562,372.48
7472,372.38
286,372.36
16407,372.28999999999996
15061,372.21
4627,372.14
12918,372.08
9859,371.89
16843,371.87
595,371.78
14318,371.75
1311,371.72
1292,371.53999999999996
11832,371.42
11301,371.40999999999997
11675,371.39
189,371.33000000000004
17663,371.29
15612,371.19
15410,371.07
14994,371.03000000000003
5299,371.02
19164,371.0
3439,370.84
3800,370.82
12007,370.8
8555,370.71
5415,370.65
11010,370.53
12431,370.4
7860,370.16
7056,370.15
8531,370.14
9556,370.1
4446,370.08
7602,369.99
6112,369.8
6212,369.79999999999995
30,369.64
10514,369.52
19507,369.38
7498,369.11
4635,368.99
5264,368.86
16111,368.78999999999996
15878,368.70000000000005
17879,368.66999999999996
19714,368.66
12186,368.6
17539,368.58
12390,368.44
8750,368.4
481,368.36
13676,368.36
15239,368.35
9035,368.31
6327,368.26000000000005
1435,368.26
14266,368.24
14714,368.16
10636,368.15000000000003
10120,368.15
4775,368.14
1449,368.11
12982,368.09
19375,368.06
15084,368.04
14062,368.02
4158,368.02
1789,367.9
73,367.86
2815,367.63
19781,367.61
80,367.45000000000005
17125,367.42
18873,367.40999999999997
6612,367.4
6657,367.4
4868,367.4
13294,367.3
1223,367.23
11064,367.23
9320,367.19
7621,367.18999999999994
16914,367.15
10170,367.02
9030,366.86
19768,366.82000000000005
10443,366.82
2276,366.82
214,366.75
2507,366.59
13837,366.49
17754,366.49
16150,366.46
2798,366.39
10080,366.33
12051,366.32000000000005
6334,366.21
2197,366.01
5791,365.98
17064,365.95000000000005
19529,365.95
17449,365.83
5052,365.75
14456,365.74
6608,365.65999999999997
9087,365.53
17789,365.52
13377,365.46000000000004
19865,365.43
18085,365.38
19071,365.29
11482,365.23
8492,365.22
3210,365.14
10390,365.09000000000003
1113,365.06
5692,364.99
19789,364.91999999999996
18240,364.87
18094,364.85999999999996
4648,364.85
5525,364.84999999999997
2951,364.76
4975,364.67
15161,364.67
4752,364.67
15518,364.64
940,364.63
2621,364.57
500,364.54
651,364.51
8988,364.48
9489,364.45
18654,364.38
18479,364.37
12028,364.33000000000004
16269,364.33
5304,364.24
5039,364.24
9899,364.15999999999997
15395,364.13
13406,364.11
9196,364.08
19978,364.02
15081,364.0
9076,363.98
18985,363.97999999999996
17833,363.88
4329,363.88
11826,363.82
19926,363.82
4572,363.76
10842,363.73
10595,363.64
6548,363.62
12346,363.6
8962,363.33000000000004
863,363.23
17647,363.22
4568,363.19
19143,363.1
14573,363.01
2538,363.0
18803,362.97
10773,362.88
9208,362.88
7433,362.86
861,362.74
3276,362.48
6296,362.46000000000004
7208,362.45
8254,362.36
17768,362.32000000000005
78,362.26
15824,362.22
11736,362.16999999999996
11616,361.97
11071,361.96999999999997
3429,361.95
8995,361.8
1590,361.77
11389,361.76
1401,361.74
15690,361.7
18118,361.68
16830,361.65999999999997
665,361.61
2722,361.59000000000003
17338,361.51
5641,361.51
16685,361.49
2205,361.46000000000004
4654,361.44
9428,361.43
11955,361.43
6636,361.41
3427,361.36
7538,361.35
12675,361.33
11285,361.07
344,361.03
14934,360.94
10167,360.91
14552,360.84000000000003
16466,360.81
2565,360.78000000000003
8739,360.75
8935,360.71
4454,360.64
10268,360.6
18395,360.59999999999997
4024,360.57000000000005
10362,360.5
11922,360.48
14166,360.37
6854,360.28000000000003
15664,360.18
3669,360.17
10590,360.02000000000004
2108,360.0
16939,359.88
129,359.8
17305,359.76
12903,359.6
5806,359.59999999999997
4553,359.55
6737,359.39
2870,359.36
13397,359.29
9232,359.23
1308,359.15999999999997
7133,359.11
18800,359.11
7131,359.09000000000003
13051,359.05
12104,359.03999999999996
17908,359.03999999999996
13391,359.03
4020,359.0
10988,358.97
3714,358.96999999999997
1848,358.84000000000003
9913,358.84
13205,358.82
15980,358.8
9565,358.71
17073,358.66
18091,358.64
39,358.38
3938,358.31
15943,358.19
5274,358.1
15713,358.09
834,357.96999999999997
3608,357.94
1884,357.94
5226,357.93
16029,357.91
12977,357.83
7471,357.8
12530,357.77
7330,357.77
2864,357.74
8477,357.63
3039,357.61
13666,357.6
5419,357.59000000000003
9317,357.52
19551,357.48
7594,357.40999999999997
1685,357.39
6927,357.26
4340,357.26
13301,357.24
15666,357.17
18023,357.16999999999996
744,357.1
4045,357.04
2880,356.98
14244,356.94
5549,356.93
19721,356.91999999999996
19030,356.90000000000003
18558,356.9
565,356.78000000000003
583,356.66
15630,356.62
14265,356.51
11464,356.31
11707,356.1
12464,356.08
1999,355.98
15572,355.85
17856,355.73
4027,355.72
14141,355.55
16751,355.53
9056,355.48
3611,355.47
9745,355.26
10199,355.26
18121,355.25
15842,355.22
12300,355.2
1433,355.12
1850,354.96
8994,354.78999999999996
11406,354.77
7855,354.71
14675,354.52
7798,354.4
1751,354.4
1851,354.34000000000003
12234,354.33
7365,354.26
7506,354.20000000000005
5284,354.07000000000005
13614,354.06
15341,354.05
2957,353.99
17298,353.93
19715,353.8
10030,353.78
2390,353.76
15590,353.76
18440,353.74
900,353.73
12748,353.71000000000004
4156,353.69
3637,353.69
4637,353.69
4004,353.68
734,353.59999999999997
6755,353.52000000000004
4581,353.44
5652,353.39
15806,353.38
19303,353.31
14764,353.25
9371,353.22
9560,353.15
5153,353.09000000000003
16486,353.08000000000004
7042,353.08000000000004
12373,352.8
4907,352.71
16434,352.65
11256,352.63
6185,352.58
15890,352.57
2266,352.56
9630,352.56
11697,352.54
3604,352.47
488,352.45
5995,352.41
6377,352.41
17140,352.25
9445,352.2
14899,352.14
15621,352.11
2430,352.08
12883,352.05
13444,352.05
5257,352.02
19224,351.82
9126,351.75
7905,351.73
13593,351.67
19931,351.63
16921,351.62
55,351.59
11124,351.54
7809,351.49
8263,351.44
18049,351.32
19653,351.32
13520,351.28999999999996
17753,351.25
18639,351.25
12150,351.24
12631,351.19
813,351.14
10656,351.04
13948,351.03
1923,350.95
17973,350.93
13833,350.92
5643,350.89
8922,350.69
17053,350.59
10592,350.58
9879,350.47999999999996
9336,350.47
18782,350.42
19176,350.36
5097,350.26
11471,350.23
540,350.04
15922,349.98
14554,349.96000000000004
8083,349.86
13770,349.85
17043,349.84000000000003
1215,349.75
11805,349.65999999999997
6556,349.59000000000003
4081,349.53
17114,349.35
8985,349.27
4535,349.09000000000003
10249,348.99
7392,348.92
4044,348.91999999999996
5170,348.83
11107,348.77
7968,348.74
11070,348.7
457,348.7
3005,348.47
13187,348.45
7432,348.39
2077,348.31
1716,348.25
305,348.22
8850,348.11
8688,347.96
15019,347.92
11281,347.90999999999997
3939,347.90999999999997
4246,347.83
7399,347.76
315,347.73
11586,347.71000000000004
14292,347.63
12060,347.6
19696,347.58
9359,347.54999999999995
2085,347.54
3816,347.43
3468,347.33
10469,347.24
16221,347.17
15248,347.02
6104,346.99
14407,346.98
7389,346.96
7215,346.87
16538,346.83
728,346.81
8342,346.8
2804,346.77000000000004
1263,346.71000000000004
19824,346.67
7733,346.65
14861,346.64
15072,346.6
2325,346.58
7155,346.55
16846,346.51
1970,346.46000000000004
18591,346.44
13466,346.44
2193,346.42
3018,346.37
7777,346.34
9391,346.27
2820,346.25
13575,346.25
7650,346.15999999999997
16171,346.09000000000003
11401,345.89
10641,345.81
16981,345.76
3751,345.72
9296,345.63
3241,345.6
7928,345.6
13334,345.58
18642,345.58
16672,345.57
5334,345.55
495,345.51
10604,345.5
3314,345.48
8281,345.38
9949,345.37
9748,345.35
5746,345.34
6302,345.19
2347,345.12
17656,345.08
15896,345.03
5135,344.86
12135,344.81
3466,344.70000000000005
1313,344.69
9348,344.5
9941,344.43
92,344.28
3750,344.23
4064,344.15
18631,344.07
10333,344.0
772,343.99
19362,343.85
4939,343.65999999999997
10153,343.51
7666,343.49
12375,343.38
14379,343.32000000000005
15194,343.25
17910,343.24
6145,343.07
15340,343.04
15512,342.99
6504,342.96
4134,342.95
4122,342.89
15269,342.66
6605,342.63
15528,342.6
17058,342.49
9117,342.42
5206,342.37
17891,342.37
6572,342.27
10049,342.26
9589,342.25
14133,342.24
9177,342.22999999999996
11249,342.18
17717,342.15
11051,342.1
10953,341.81
1924,341.8
824,341.66999999999996
4202,341.5
1668,341.47
6287,341.42
864,341.40999999999997
14041,341.37
6355,341.26
18976,341.03999999999996
2693,340.86
19232,340.82
3037,340.69
19209,340.65999999999997
2057,340.65
14484,340.63
13785,340.6
2828,340.52
17788,340.4
13869,340.35
11485,340.34
459,340.08000000000004
3067,340.03
19880,340.02
1814,339.96999999999997
9778,339.92
16168,339.85
18844,339.81
14891,339.61
8421,339.55
13784,339.53999999999996
19433,339.40999999999997
11829,339.35
654,339.24
9079,339.21
14225,339.16
12338,339.13
15080,338.86
3126,338.8
9775,338.71000000000004
12715,338.65999999999997
17872,338.61
12291,338.59999999999997
10119,338.53
19095,338.51
2855,338.5
11497,338.41
5836,338.28
4200,338.11
10508,338.1
18569,338.0
18154,337.96999999999997
8785,337.94
4124,337.75
842,337.66
14664,337.61
18430,337.56
1488,337.52
19747,337.49
3735,337.48
14815,337.38
17665,337.37
635,337.37
14811,337.37
11889,337.33
14572,337.32
13462,337.32
5072,337.1
2067,336.93
6506,336.89
19777,336.86
1503,336.85
3680,336.75
17263,336.68
11856,336.52
6699,336.52
15812,336.49
15095,336.49
2602,336.37
2936,336.36
1554,336.26
5967,336.23
16978,336.19
5162,336.13
3962,336.02
14491,335.98
14849,335.97
4285,335.92
15368,335.84999999999997
5894,335.78999999999996
15953,335.78999999999996
13611,335.74
11537,335.68
13746,335.67
18063,335.64
10178,335.6
19244,335.59000000000003
9062,335.58
11620,335.52000000000004
5820,335.5
2787,335.47
15596,335.40000000000003
207,335.36
13886,335.22999999999996
12555,335.12
14298,335.04
1194,335.04
2760,335.03000000000003
15244,335.02000000000004
81,334.91999999999996
1841,334.81
7025,334.53
8863,334.49
16353,334.43
615,334.41999999999996
354,334.27
14110,334.26
3266,334.25
18732,334.16
6641,334.14
10132,334.07
17637,334.04999999999995
16666,333.99
6087,333.93
6568,333.82000000000005
18841,333.79999999999995
8415,333.72
13855,333.71
15673,333.69
10544,333.68999999999994
1272,333.63
14036,333.56
14144,333.56
11699,333.54999999999995
5420,333.48
16613,333.46999999999997
2552,333.42
18603,333.41
19949,333.38
3943,333.38
2897,333.34000000000003
9023,333.33
14466,333.28
2246,333.21999999999997
2706,333.19
9138,333.14
4590,333.09
2646,333.06
15944,333.03000000000003
1635,333.01
16951,332.96
11411,332.96
18890,332.93
18831,332.88
16358,332.84
15357,332.82
1747,332.78
9969,332.76
4318,332.75
11390,332.6
19630,332.6
3463,332.58
8615,332.54
10496,332.52
15448,332.34000000000003
10950,332.25
19595,332.25
3718,332.21
12561,332.2
18078,332.14
16805,332.06
4376,332.03000000000003
8680,331.99
5485,331.79999999999995
10301,331.73
3568,331.66999999999996
3388,331.62
6418,331.59
6299,331.54
11073,331.54
5762,331.51
17925,331.5
15189,331.45
4935,331.42
16278,331.24
2134,331.19
19093,331.15000000000003
19903,331.08
18714,331.02
10982,331.0
6915,330.81
17212,330.8
11953,330.78
2909,330.73
2851,330.62
322,330.42
16891,330.40000000000003
17678,330.3
19749,330.26
9619,330.21
14533,329.91999999999996
17054,329.89
15151,329.88
6508,329.86
8882,329.86
18083,329.82
17406,329.75
18304,329.71999999999997
19495,329.65000000000003
18651,329.65
9243,329.53
12243,329.52
4993,329.5
5801,329.42
9670,329.38
1022,329.33
552,329.31
17070,329.23
3745,329.21
16498,329.15
5254,329.13
16532,329.01
9170,328.95
17826,328.86
2349,328.83
5439,328.78999999999996
5745,328.77
19854,328.68
17226,328.66
10481,328.65999999999997
599,328.52
6839,328.43
14192,328.4
18500,328.32
4339,328.31
18528,328.29
8295,328.25
16142,328.21
9590,328.2
18665,328.15000000000003
18662,328.13
7819,328.11
1222,328.07
6127,328.04999999999995
19615,328.02
4043,327.85
15374,327.75
10605,327.74
15511,327.73
10992,327.73
3512,327.7
9252,327.66
18319,327.63
4449,327.63
17865,327.48
1567,327.35
1478,327.32
18784,327.28
18135,326.99
4078,326.96000000000004
13887,326.89
2256,326.83000000000004
657,326.79
17690,326.79
17745,326.73
11029,326.72
17681,326.7
6419,326.6
10427,326.52
16242,326.5
17240,326.45000000000005
10477,326.35
9991,326.32
13678,326.2
16440,326.12
5231,326.08
1932,326.02
775,326.02
4977,325.93
9965,325.79
997,325.78000000000003
10356,325.76
16102,325.69
18002,325.67
15840,325.65
14032,325.59
157,325.46
8764,325.45000000000005
9664,325.40000000000003
5002,325.37
880,325.31
19921,325.23
16737,325.07
19435,325.07
6193,325.03
1677,325.02
19841,324.96
3403,324.94
3368,324.9
5578,324.83
13993,324.73
18428,324.72
18431,324.65
5712,324.63
12575,324.59
11125,324.53000000000003
6570,324.37
5969,324.35
15169,324.31
18165,324.24
10057,324.21999999999997
3294,324.17
6167,324.14
105,324.03
18768,324.02
8567,323.89
13766,323.79
19663,323.78999999999996
19037,323.61
10878,323.52
1883,323.5
4307,323.46999999999997
10987,323.45
10810,323.38
1178,323.24
6651,323.13
485,323.09999999999997
11974,323.0
2929,322.95000000000005
10717,322.87
3426,322.82
6211,322.81
7872,322.57
16384,322.45
264,322.40000000000003
19866,322.4
15854,322.36
4022,322.36
8133,322.27
4185,322.25
12544,322.17
14340,322.07
1656,322.06
13998,321.96000000000004
13055,321.96
17402,321.96
4999,321.96
2685,321.83
11181,321.65000000000003
15682,321.63
12239,321.61
1440,321.55
11950,321.55
8790,321.42
15899,321.36
270,321.34000000000003
10411,321.33000000000004
2442,321.25
14002,321.23
2938,321.22
790,321.15
19616,321.12
4859,321.09000000000003
18211,321.09
477,321.01
16024,320.96
3117,320.93
12520,320.9
4119,320.87
15736,320.82
1125,320.79
18666,320.79
15322,320.77
16162,320.77
10215,320.7
19913,320.65
1260,320.59
7492,320.46
14111,320.41
16318,320.39
1609,320.36
8460,320.19
17561,320.18
5111,320.18
3499,320.11
4236,320.1
3526,320.08
9747,320.03
16682,320.0
1942,319.76
2784,319.55
2711,319.54999999999995
13794,319.51
14431,319.23999999999995
5694,319.2
19365,319.12
8372,319.06
25,318.95
3217,318.8
15911,318.78999999999996
13901,318.77
17223,318.71000000000004
15704,318.71
3868,318.65000000000003
9972,318.64
12240,318.61
14983,318.56
4485,318.44
13360,318.38
4145,318.33
7171,318.2
8081,318.19
11255,318.19
11598,318.19
12618,318.13
3996,318.06
6586,318.05
13523,318.03999999999996
4820,318.01
13700,317.99
19614,317.94
16837,317.93
5571,317.88
11139,317.81
7748,317.78
16790,317.64
19973,317.62
15228,317.6
1845,317.57
12836,317.57
5412,317.49
12191,317.46000000000004
8835,317.46
5574,317.40999999999997
1933,317.29
2437,317.26
13755,317.24
16547,317.17
8780,317.15999999999997
16313,317.14
8034,317.14
16490,317.09
1143,317.01
15440,316.93
9863,316.78999999999996
14377,316.77
19462,316.72
19532,316.68
8257,316.65
19469,316.64
11556,316.63
5798,316.63
10930,316.58
17022,316.57
5263,316.48
907,316.46
7033,316.43
10794,316.4
10073,316.4
14679,316.36
8832,316.31
5821,316.26
17015,316.26
11512,316.26
11374,316.26
10421,316.24
5710,316.19
19109,316.03999999999996
17824,315.92
9813,315.9
15762,315.76
13848,315.71
9601,315.70000000000005
12053,315.62
17480,315.57
9713,315.54
2649,315.53
6496,315.49
7051,315.38
1209,315.37
2329,315.35999999999996
9838,315.34000000000003
11085,315.28
4621,315.28
11372,315.15
1811,315.08
17418,315.08
9651,315.03
18016,314.98
2955,314.93
6602,314.88
1620,314.88
3859,314.79
3234,314.79
9804,314.73
8583,314.72
17050,314.71999999999997
14094,314.64
18677,314.64
2172,314.45
14425,314.38
2499,314.26
4209,314.24
2480,314.18
13591,314.01
5604,313.99
10796,313.96
18270,313.89
3799,313.87
4973,313.82
7121,313.81
6844,313.79999999999995
14937,313.77
9362,313.71
16589,313.62
5375,313.61
14650,313.61
13196,313.48
16698,313.47
15830,313.43
11490,313.41
19379,313.35999999999996
11237,313.32
15536,313.26
9987,313.2
17847,313.18
14915,313.17
9242,313.12
5895,313.01
7370,312.97
15177,312.86
8619,312.84999999999997
14123,312.79999999999995
9968,312.7
12767,312.68
8334,312.64
2889,312.58000000000004
2999,312.56
19412,312.54
4757,312.53
12965,312.48
12755,312.46999999999997
12505,312.46999999999997
8329,312.45000000000005
8676,312.39
17606,312.38
2520,312.3
8548,312.26
5966,312.2
15461,312.15000000000003
18128,312.05
15564,311.99
3333,311.99
3107,311.98
12820,311.95
66,311.93
6461,311.9
12009,311.9
12366,311.85
13618,311.83000000000004
10765,311.81
5550,311.72
4679,311.67999999999995
4974,311.65
15452,311.56
15781,311.5
6082,311.45000000000005
9171,311.41999999999996
4133,311.39
8809,311.38
9251,311.21999999999997
14555,311.20000000000005
14134,311.17
18512,311.15
2376,311.0
7193,311.0
11600,310.94000000000005
19255,310.94
19859,310.86
16453,310.76000000000005
14592,310.75
16054,310.75
6138,310.70000000000005
10221,310.69
11035,310.65
5590,310.63
2626,310.56
9353,310.5
19851,310.45
19229,310.44
18212,310.34000000000003
7425,310.32
7757,310.23
9826,310.22
12181,310.22
8434,310.19
2931,310.16
896,310.15999999999997
16734,310.15
531,310.08000000000004
6134,309.97999999999996
8801,309.94
3736,309.90999999999997
16842,309.90999999999997
3384,309.75
12443,309.70000000000005
7593,309.67
11631,309.64
