order_time,total_sales
2023-01-29,1765.87
2023-01-30,726.8
2023-01-31,2824.77
2023-02-01,2226.85
2023-02-02,1042.92
2023-02-03,1323.29
2023-02-04,3973.35
2023-02-05,2248.57
2023-02-06,1060.7
2023-02-07,1575.09
2023-02-08,2148.46
2023-02-09,2942.41
2023-02-10,2448.3
2023-02-11,1957.2
2023-02-12,1337.57
2023-02-13,1159.43
2023-02-14,2268.2200000000003
2023-02-15,733.48
2023-02-16,1548.7
2023-02-17,2569.25
2023-02-18,2021.4199999999998
2023-02-19,2469.31
2023-02-20,2358.93
2023-02-21,1806.95
2023-02-22,2168.32
2023-02-23,2438.69
2023-02-24,1895.0900000000001
2023-02-25,1516.97
2023-02-26,1524.47
2023-02-27,587.97
2023-02-28,1187.41
2023-03-01,1993.03
2023-03-02,1818.1299999999999
2023-03-03,3218.44
2023-03-04,1263.84
2023-03-05,2759.14
2023-03-06,2790.04
2023-03-07,910.54
2023-03-08,1479.96
2023-03-09,2854.36
2023-03-10,3386.52
2023-03-11,2747.5
2023-03-12,1889.77
2023-03-13,2428.49
2023-03-14,1791.52
2023-03-15,3203.87
2023-03-16,2707.7799999999997
2023-03-17,1385.52
2023-03-18,510.01
2023-03-19,1784.28
2023-03-20,2183.36
2023-03-21,2212.77
2023-03-22,1990.33
2023-03-23,1261.48
2023-03-24,1213.78
2023-03-25,2338.32
2023-03-26,3482.12
2023-03-27,2421.44
2023-03-28,1166.56
2023-03-29,1942.8700000000001
2023-03-30,2701.71
2023-03-31,1477.68
2023-04-01,3206.19
2023-04-02,968.6999999999999
2023-04-03,1362.12
2023-04-04,1832.42
2023-04-05,2596.61
2023-04-06,1632.49
2023-04-07,2997.0699999999997
2023-04-08,1661.57
2023-04-09,2216.43
2023-04-10,2753.11
2023-04-11,1995.3
2023-04-12,1974.04
2023-04-13,1804.72
2023-04-14,1972.71
2023-04-15,933.02
2023-04-16,1728.87
2023-04-17,2470.76
2023-04-18,1506.44
2023-04-19,2090.39
2023-04-20,1945.94
2023-04-21,2314.56
2023-04-22,2170.71
2023-04-23,1402.52
2023-04-24,966.26
2023-04-25,1246.68
2023-04-26,2195.55
2023-04-27,1450.92
2023-04-28,2635.7599999999998
2023-04-29,3506.54
2023-04-30,2917.53
2023-05-01,1928.45
2023-05-02,425.01
2023-05-03,2733.83
2023-05-04,2999.7
2023-05-05,1277.1000000000001
2023-05-06,2748.68
2023-05-07,2360.51
2023-05-08,1533.49
2023-05-09,953.03
2023-05-10,3212.61
2023-05-11,1543.79
2023-05-12,1781.1200000000001
2023-05-13,1407.79
2023-05-14,1902.34
2023-05-15,3383.2
2023-05-16,1533.6599999999999
2023-05-17,2830.2599999999998
2023-05-18,2525.23
2023-05-19,1791.43
2023-05-20,1033.73
2023-05-21,2152.14
2023-05-22,1823.11
2023-05-23,2538.84
2023-05-24,2985.84
2023-05-25,2602.59
2023-05-26,1213.27
2023-05-27,808.16
2023-05-28,2867.43
2023-05-29,1767.22
2023-05-30,2997.15
2023-05-31,2098.69
2023-06-01,2308.2
2023-06-02,1602.5900000000001
2023-06-03,2218.38
2023-06-04,3079.63
2023-06-05,2159.92
2023-06-06,3655.3
2023-06-07,1798.58
2023-06-08,2620.7
2023-06-09,2679.81
2023-06-10,2343.41
2023-06-11,1808.1799999999998
2023-06-12,2465.79
2023-06-13,1125.31
2023-06-14,1633.06
2023-06-15,1900.13
2023-06-16,2411.01
2023-06-17,2573.83
2023-06-18,1282.4
2023-06-19,1393.17
2023-06-20,2364.82
2023-06-21,1628.66
2023-06-22,2382.94
2023-06-23,3144.93
2023-06-24,3580.95
2023-06-25,2806.31
2023-06-26,2625.31
2023-06-27,2743.88
2023-06-28,2115.42
2023-06-29,2383.3
2023-06-30,1305.58
2023-07-01,1943.77
2023-07-02,2244.85
2023-07-03,2221.35
2023-07-04,2275.95
2023-07-05,1613.03
2023-07-06,1918.19
2023-07-07,3268.07
2023-07-08,1883.62
2023-07-09,2378.06
2023-07-10,2231.71
2023-07-11,436.71000000000004
2023-07-12,1102.85
2023-07-13,2411.79
2023-07-14,1145.33
2023-07-15,4473.25
2023-07-16,3386.9700000000003
2023-07-17,2685.9
2023-07-18,3762.77
2023-07-19,1712.6499999999999
2023-07-20,3122.12
2023-07-21,2454.62
2023-07-22,893.06
2023-07-23,1049.13
2023-07-24,2380.75
2023-07-25,4331.69
2023-07-26,1478.83
2023-07-27,5078.41
2023-07-28,1373.53
2023-07-29,2269.28
2023-07-30,2062.52
2023-07-31,1409.74
2023-08-01,785.46
2023-08-02,1967.79
2023-08-03,2188.39
2023-08-04,3274.87
2023-08-05,1769.96
2023-08-06,1080.38
2023-08-07,2623.08
2023-08-08,1394.3600000000001
2023-08-09,817.23
2023-08-10,1984.52
2023-08-11,2257.86
2023-08-12,2561.71
2023-08-13,3875.7
2023-08-14,1683.43
2023-08-15,1275.25
2023-08-16,1946.9699999999998
2023-08-17,2157.33
2023-08-18,2211.3
2023-08-19,1234.26
2023-08-20,2428.2
2023-08-21,1834.17
2023-08-22,1626.69
2023-08-23,2430.73
2023-08-24,2018.86
2023-08-25,3637.7599999999998
2023-08-26,2055.4700000000003
2023-08-27,1846.24
2023-08-28,2731.2799999999997
2023-08-29,2020.7
2023-08-30,2181.1
2023-08-31,2173.81
2023-09-01,1462.2
2023-09-02,2146.37
2023-09-03,1193.67
2023-09-04,1060.28
2023-09-05,2004.42
2023-09-06,2081.01
2023-09-07,893.84
2023-09-08,1064.42
2023-09-09,2619.94
2023-09-10,1244.13
2023-09-11,2631.78
2023-09-12,2070.97
2023-09-13,1534.53
2023-09-14,2778.0899999999997
2023-09-15,1334.06
2023-09-16,2219.96
2023-09-17,1125.45
2023-09-18,2876.02
2023-09-19,2353.99
2023-09-20,2359.94
2023-09-21,3021.6
2023-09-22,3005.88
2023-09-23,2049.2200000000003
2023-09-24,1572.07
2023-09-25,1369.47
2023-09-26,1184.33
2023-09-27,2019.98
2023-09-28,3711.83
2023-09-29,2257.5
2023-09-30,2306.75
2023-10-01,2072.49
2023-10-02,2284.81
2023-10-03,2872.36
2023-10-04,1758.2
2023-10-05,1664.07
2023-10-06,2267.95
2023-10-07,2418.0499999999997
2023-10-08,4132.42
2023-10-09,2756.5
2023-10-10,1860.52
2023-10-11,2287.61
2023-10-12,4335.77
2023-10-13,2521.67
2023-10-14,1525.67
2023-10-15,1110.19
2023-10-16,3205.02
2023-10-17,2034.4299999999998
2023-10-18,1383.89
2023-10-19,2650.55
2023-10-20,2091.77
2023-10-21,1483.71
2023-10-22,727.44
2023-10-23,1869.31
2023-10-24,2367.17
2023-10-25,1354.31
2023-10-26,3090.59
2023-10-27,943.15
2023-10-28,3017.26
2023-10-29,2752.56
2023-10-30,2552.65
2023-10-31,1623.6
2023-11-01,3299.89
2023-11-02,2721.81
2023-11-03,2575.8
2023-11-04,2410.15
2023-11-05,2984.84
2023-11-06,1697.62
2023-11-07,993.97
2023-11-08,2431.76
2023-11-09,2912.2200000000003
2023-11-10,1753.89
2023-11-11,2758.17
2023-11-12,1770.51
2023-11-13,3732.02
2023-11-14,1295.73
2023-11-15,1683.8
2023-11-16,1568.72
2023-11-17,1214.2
2023-11-18,1006.4399999999999
2023-11-19,2093.64
2023-11-20,2223.05
2023-11-21,1470.76
2023-11-22,1463.98
2023-11-23,1221.96
2023-11-24,2588.32
2023-11-25,1604.8
2023-11-26,2759.31
2023-11-27,1086.26
2023-11-28,2218.35
2023-11-29,1338.02
2023-11-30,1709.45
2023-12-01,1811.92
2023-12-02,985.8199999999999
2023-12-03,2575.33
2023-12-04,2481.87
2023-12-05,3775.43
2023-12-06,1984.02
2023-12-07,1569.79
2023-12-08,1821.8300000000002
2023-12-09,1972.78
2023-12-10,2251.55
2023-12-11,1725.28
2023-12-12,2150.83
2023-12-13,1658.31
2023-12-14,1448.41
2023-12-15,1259.81
2023-12-16,2347.36
2023-12-17,2870.81
2023-12-18,2669.08
2023-12-19,2345.57
2023-12-20,1642.03
2023-12-21,2378.63
2023-12-22,3009.75
2023-12-23,2860.4700000000003
2023-12-24,3920.73
2023-12-25,3652.7999999999997
2023-12-26,1568.45
2023-12-27,3113.44
2023-12-28,2064.05
2023-12-29,2498.31
2023-12-30,3556.9100000000003
2023-12-31,2418.0
2024-01-01,705.3499999999999
2024-01-02,1499.29
2024-01-03,3424.15
2024-01-04,2253.38
2024-01-05,2437.14
2024-01-06,2390.01
2024-01-07,3003.7799999999997
2024-01-08,2237.44
2024-01-09,1805.87
2024-01-10,1690.96
2024-01-11,1755.18
2024-01-12,2205.1
2024-01-13,1247.71
2024-01-14,1379.6399999999999
2024-01-15,3470.82
2024-01-16,2058.36
2024-01-17,3386.15
2024-01-18,1273.79
2024-01-19,1472.56
2024-01-20,2075.25
2024-01-21,1747.6
2024-01-22,912.17
2024-01-23,1385.4
2024-01-24,1786.54
2024-01-25,1921.4
2024-01-26,1512.83
2024-01-27,1521.41
2024-01-28,2910.09
2024-01-29,2527.27
2024-01-30,3191.75
2024-01-31,2263.9
2024-02-01,1939.5500000000002
2024-02-02,1137.97
2024-02-03,2212.35
2024-02-04,2630.57
2024-02-05,1144.86
2024-02-06,1339.5
2024-02-07,1157.19
2024-02-08,1638.8
2024-02-09,1191.92
2024-02-10,1392.75
2024-02-11,3452.15
2024-02-12,1737.27
2024-02-13,2018.75
2024-02-14,2371.49
2024-02-15,2963.19
2024-02-16,1768.35
2024-02-17,2873.71
2024-02-18,1557.68
2024-02-19,2169.4300000000003
2024-02-20,2976.83
2024-02-21,1665.27
2024-02-22,1618.6
2024-02-23,2461.95
2024-02-24,1207.67
2024-02-25,3929.0699999999997
2024-02-26,1846.1399999999999
2024-02-27,1869.98
2024-02-28,2131.81
2024-02-29,3473.5299999999997
2024-03-01,1565.51
2024-03-02,1100.8899999999999
2024-03-03,4426.87
2024-03-04,1930.3
2024-03-05,2484.09
2024-03-06,1682.76
2024-03-07,2804.6600000000003
2024-03-08,2410.79
2024-03-09,1677.91
2024-03-10,1827.01
2024-03-11,1569.78
2024-03-12,1849.12
2024-03-13,1111.3700000000001
2024-03-14,1426.92
2024-03-15,2272.42
2024-03-16,3225.18
2024-03-17,2035.06
2024-03-18,2723.06
2024-03-19,1177.93
2024-03-20,1977.9
2024-03-21,1490.91
2024-03-22,3644.55
2024-03-23,1242.56
2024-03-24,2846.1
2024-03-25,1153.21
2024-03-26,937.24
2024-03-27,3400.59
2024-03-28,1261.75
2024-03-29,1365.95
2024-03-30,1188.21
2024-03-31,1136.08
2024-04-01,1620.29
2024-04-02,3000.29
2024-04-03,3271.2200000000003
2024-04-04,2286.11
2024-04-05,911.1899999999999
2024-04-06,1639.58
2024-04-07,2217.2200000000003
2024-04-08,1665.8899999999999
2024-04-09,1150.82
2024-04-10,340.35
2024-04-11,1887.6799999999998
2024-04-12,1880.21
2024-04-13,2925.56
2024-04-14,1928.3000000000002
2024-04-15,2404.33
2024-04-16,2063.88
2024-04-17,1701.62
2024-04-18,1288.01
2024-04-19,1791.44
2024-04-20,1600.3899999999999
2024-04-21,1402.0900000000001
2024-04-22,1069.28
2024-04-23,1368.8500000000001
2024-04-24,1084.5
2024-04-25,1895.55
2024-04-26,1210.9
2024-04-27,1804.28
2024-04-28,3350.4300000000003
2024-04-29,1252.67
2024-04-30,2591.41
2024-05-01,2771.73
2024-05-02,2437.3
2024-05-03,1419.78
2024-05-04,1304.04
2024-05-05,1730.54
2024-05-06,3374.5299999999997
2024-05-07,957.42
2024-05-08,2286.95
2024-05-09,1510.3799999999999
2024-05-10,1747.77
2024-05-11,1485.77
2024-05-12,1370.51
2024-05-13,2002.03
2024-05-14,1302.17
2024-05-15,1210.75
2024-05-16,1220.1399999999999
2024-05-17,2505.99
2024-05-18,1944.74
2024-05-19,2061.38
2024-05-20,1966.68
2024-05-21,1745.89
2024-05-22,1913.17
2024-05-23,2657.14
2024-05-24,1643.25
2024-05-25,3171.7799999999997
2024-05-26,1570.78
2024-05-27,1756.49
2024-05-28,2377.9900000000002
2024-05-29,2576.42
2024-05-30,1756.26
2024-05-31,2824.47
2024-06-01,1608.3300000000002
2024-06-02,1687.27
2024-06-03,2041.8
2024-06-04,1936.86
2024-06-05,2623.0899999999997
2024-06-06,1555.09
2024-06-07,2415.62
2024-06-08,1443.15
2024-06-09,2829.5
2024-06-10,920.62
2024-06-11,2544.86
2024-06-12,698.05
2024-06-13,1843.47
2024-06-14,2221.59
2024-06-15,1768.6499999999999
2024-06-16,2924.69
2024-06-17,1296.8600000000001
2024-06-18,2087.11
2024-06-19,2868.3
2024-06-20,1344.73
2024-06-21,3004.41
2024-06-22,918.22
2024-06-23,1006.67
2024-06-24,2623.8
2024-06-25,689.0799999999999
2024-06-26,2548.68
2024-06-27,2010.3
2024-06-28,3269.73
2024-06-29,1416.14
2024-06-30,1593.71
2024-07-01,2289.3
2024-07-02,2234.36
2024-07-03,2454.15
2024-07-04,1807.36
2024-07-05,1511.35
2024-07-06,1920.09
2024-07-07,2791.5099999999998
2024-07-08,1464.54
2024-07-09,1564.87
2024-07-10,1931.24
2024-07-11,3909.79
2024-07-12,2883.62
2024-07-13,1493.55
2024-07-14,2290.68
2024-07-15,3064.61
2024-07-16,2326.45
2024-07-17,1750.01
2024-07-18,2375.81
2024-07-19,844.99
2024-07-20,2268.0
2024-07-21,3089.0
2024-07-22,1131.6599999999999
2024-07-23,2898.72
2024-07-24,3452.96
2024-07-25,2399.45
2024-07-26,1422.89
2024-07-27,1458.69
2024-07-28,1011.27
2024-07-29,2486.99
2024-07-30,2314.05
2024-07-31,1041.28
2024-08-01,5031.12
2024-08-02,1538.84
2024-08-03,1838.63
2024-08-04,3097.41
2024-08-05,3295.27
2024-08-06,2488.74
2024-08-07,2670.78
2024-08-08,2011.49
2024-08-09,2311.64
2024-08-10,1518.95
2024-08-11,2511.98
2024-08-12,1627.95
2024-08-13,1943.56
2024-08-14,2576.69
2024-08-15,1235.22
2024-08-16,1908.83
2024-08-17,1365.63
2024-08-18,1602.91
2024-08-19,2341.04
2024-08-20,1420.47
2024-08-21,3071.72
2024-08-22,2561.59
2024-08-23,2399.74
2024-08-24,2015.59
2024-08-25,575.99
2024-08-26,1871.24
2024-08-27,2281.7
2024-08-28,2341.62
2024-08-29,2630.21
2024-08-30,2636.29
2024-08-31,3859.98
2024-09-01,3062.96
2024-09-02,1289.84
2024-09-03,802.59
2024-09-04,2222.32
2024-09-05,362.9
2024-09-06,3160.0899999999997
2024-09-07,2126.75
2024-09-08,1912.46
2024-09-09,968.1899999999999
2024-09-10,2459.94
2024-09-11,2283.22
2024-09-12,2944.98
2024-09-13,2162.7799999999997
2024-09-14,2151.32
2024-09-15,1811.47
2024-09-16,3275.6800000000003
2024-09-17,1946.68
2024-09-18,2227.11
2024-09-19,3005.55
2024-09-20,1792.23
2024-09-21,1507.69
2024-09-22,1237.37
2024-09-23,2082.88
2024-09-24,2894.6
2024-09-25,996.83
2024-09-26,2793.43
2024-09-27,2444.38
2024-09-28,1025.49
2024-09-29,1544.46
2024-09-30,2346.91
2024-10-01,4079.45
2024-10-02,1464.25
2024-10-03,1903.94
2024-10-04,1208.45
2024-10-05,3145.32
2024-10-06,1872.53
2024-10-07,2232.23
2024-10-08,3703.9
2024-10-09,2871.31
2024-10-10,1573.64
2024-10-11,2207.47
2024-10-12,3101.92
2024-10-13,2871.7400000000002
2024-10-14,3688.09
2024-10-15,3133.23
2024-10-16,2465.2
2024-10-17,3265.96
2024-10-18,2275.34
2024-10-19,1407.33
2024-10-20,1396.85
2024-10-21,2017.69
2024-10-22,1738.47
2024-10-23,665.41
2024-10-24,2017.52
2024-10-25,1695.3500000000001
2024-10-26,1172.05
2024-10-27,544.4499999999999
2024-10-28,3176.71
2024-10-29,909.68
2024-10-30,2551.88
2024-10-31,2658.91
2024-11-01,3253.39
2024-11-02,2229.37
2024-11-03,2140.0499999999997
2024-11-04,1006.7
2024-11-05,2537.98
2024-11-06,2051.28
2024-11-07,2417.06
2024-11-08,3118.1600000000003
2024-11-09,910.74
2024-11-10,2002.8
2024-11-11,1532.38
2024-11-12,2142.31
2024-11-13,1894.3600000000001
2024-11-14,1865.8600000000001
2024-11-15,2554.28
2024-11-16,1196.83
2024-11-17,1875.0
2024-11-18,3465.66
2024-11-19,3144.41
2024-11-20,1859.7800000000002
2024-11-21,1265.54
2024-11-22,2317.52
2024-11-23,1243.09
2024-11-24,2636.59
2024-11-25,2084.5
2024-11-26,2024.72
2024-11-27,1485.71
2024-11-28,2546.28
2024-11-29,1989.65
2024-11-30,2899.81
2024-12-01,2905.92
2024-12-02,2652.08
2024-12-03,2758.0
2024-12-04,2193.57
2024-12-05,2904.7
2024-12-06,1525.35
2024-12-07,2638.86
2024-12-08,2490.35
2024-12-09,1708.98
2024-12-10,1716.36
2024-12-11,1952.78
2024-12-12,2557.76
2024-12-13,2367.5499999999997
2024-12-14,1032.74
2024-12-15,2626.55
2024-12-16,1409.3999999999999
2024-12-17,1915.03
2024-12-18,1721.68
2024-12-19,1428.46
2024-12-20,1996.78
2024-12-21,2728.46
2024-12-22,3206.32
2024-12-23,2986.47
2024-12-24,3282.7
2024-12-25,2470.69
2024-12-26,1737.32
2024-12-27,2281.33
2024-12-28,1657.45
2024-12-29,1733.26
2024-12-30,2476.6
2024-12-31,1973.45
2025-01-01,1798.25
2025-01-02,1524.16
2025-01-03,3177.78
2025-01-04,2310.79
2025-01-05,2397.7
2025-01-06,1818.51
2025-01-07,1799.42
2025-01-08,3326.17
2025-01-09,3315.06
2025-01-10,5392.64
2025-01-11,2475.07
2025-01-12,1405.82
2025-01-13,1640.45
2025-01-14,2725.76
2025-01-15,4434.33
2025-01-16,1729.53
2025-01-17,2834.12
2025-01-18,2907.21
2025-01-19,1912.88
2025-01-20,2195.82
2025-01-21,2075.32
2025-01-22,1154.16
2025-01-23,2950.7400000000002
2025-01-24,2372.5
2025-01-25,1045.6200000000001
2025-01-26,2318.54
2025-01-27,2109.17
2025-01-28,1558.69
2025-01-29,1652.21
2025-01-30,3513.75
2025-01-31,1849.11
2025-02-01,1993.4099999999999
2025-02-02,1234.56
2025-02-03,1856.77
2025-02-04,630.4300000000001
2025-02-05,2416.75
2025-02-06,3256.9
2025-02-07,1058.53
2025-02-08,3312.17
2025-02-09,1120.49
2025-02-10,1522.34
2025-02-11,2090.62
2025-02-12,1919.96
2025-02-13,2469.61
2025-02-14,2005.98
2025-02-15,2204.3
2025-02-16,2452.86
2025-02-17,1571.55
2025-02-18,2691.18
2025-02-19,2835.78
2025-02-20,3593.75
2025-02-21,1845.03
2025-02-22,5449.46
2025-02-23,1676.29
2025-02-24,1719.3799999999999
2025-02-25,1483.08
2025-02-26,1892.01
2025-02-27,2047.56
2025-02-28,2664.54
2025-03-01,2244.17
2025-03-02,3185.26
2025-03-03,1413.62
2025-03-04,2881.59
2025-03-05,1864.85
2025-03-06,2404.78
2025-03-07,2019.09
2025-03-08,1440.18
2025-03-09,2161.66
2025-03-10,2563.77
2025-03-11,1637.35
2025-03-12,1282.23
2025-03-13,2146.21
2025-03-14,3043.85
2025-03-15,1755.58
2025-03-16,2946.91
2025-03-17,2070.59
2025-03-18,2055.58
2025-03-19,2526.89
2025-03-20,2629.9900000000002
2025-03-21,1399.43
2025-03-22,2302.53
2025-03-23,2221.17
2025-03-24,2014.1
2025-03-25,2176.39
2025-03-26,2704.67
2025-03-27,2653.57
2025-03-28,1531.34
2025-03-29,3708.78
2025-03-30,3062.8
2025-03-31,4138.07
2025-04-01,1278.49
2025-04-02,2046.58
2025-04-03,1475.74
2025-04-04,2450.41
2025-04-05,812.9
2025-04-06,1820.32
2025-04-07,2120.16
2025-04-08,2613.26
2025-04-09,1139.3899999999999
2025-04-10,887.47
2025-04-11,2185.67
2025-04-12,2124.94
2025-04-13,1220.41
2025-04-14,1367.24
2025-04-15,1898.0800000000002
2025-04-16,4516.95
2025-04-17,2978.03
2025-04-18,3762.94
2025-04-19,2332.96
2025-04-20,1160.62
2025-04-21,1998.92
2025-04-22,1887.34
2025-04-23,1910.38
2025-04-24,1509.97
2025-04-25,1583.88
2025-04-26,3661.13
2025-04-27,2736.69
2025-04-28,1872.1399999999999
2025-04-29,618.5
2025-04-30,2648.54
2025-05-01,819.98
2025-05-02,3508.18
2025-05-03,961.38
2025-05-04,1579.26
2025-05-05,677.82
2025-05-06,2305.78
2025-05-07,1686.6
2025-05-08,3790.71
2025-05-09,2982.29
2025-05-10,2126.75
2025-05-11,3063.04
2025-05-12,2332.81
2025-05-13,3045.69
2025-05-14,2590.97
2025-05-15,2365.51
2025-05-16,1140.2
2025-05-17,2487.6099999999997
2025-05-18,1934.59
2025-05-19,1744.51
2025-05-20,2495.85
2025-05-21,2234.75
2025-05-22,1126.05
2025-05-23,1200.81
2025-05-24,2808.53
2025-05-25,2447.4
2025-05-26,3020.9900000000002
2025-05-27,2151.98
2025-05-28,1253.67
2025-05-29,2328.9900000000002
2025-05-30,1937.16
2025-05-31,2271.05
2025-06-01,1376.03
2025-06-02,860.34
2025-06-03,1678.38
2025-06-04,3067.7799999999997
2025-06-05,2690.4
2025-06-06,2650.02
2025-06-07,2080.48
2025-06-08,2538.65
2025-06-09,2467.85
2025-06-10,2613.77
2025-06-11,2514.67
2025-06-12,2407.32
2025-06-13,1325.4199999999998
2025-06-14,3567.9700000000003
2025-06-15,1510.41
2025-06-16,2480.46
2025-06-17,1873.74
2025-06-18,1515.36
2025-06-19,3203.56
2025-06-20,2023.13
2025-06-21,1836.26
2025-06-22,2855.99
2025-06-23,1564.65
2025-06-24,1134.78
2025-06-25,2256.0099999999998
2025-06-26,1445.1
2025-06-27,1532.62
2025-06-28,2917.16
2025-06-29,1605.96
2025-06-30,1358.89
2025-07-01,1853.29
2025-07-02,1047.29
2025-07-03,1871.37
2025-07-04,1077.76
2025-07-05,1387.51
2025-07-06,3422.07
2025-07-07,735.4
2025-07-08,1541.68
2025-07-09,2365.61
2025-07-10,2175.21
2025-07-11,1690.79
2025-07-12,2266.87
2025-07-13,2497.09
2025-07-14,2127.9
2025-07-15,988.6700000000001
2025-07-16,928.66
2025-07-17,1804.2
2025-07-18,2214.67
2025-07-19,1429.31
2025-07-20,1464.88
2025-07-21,2712.56
2025-07-22,1558.55
2025-07-23,1974.26
2025-07-24,1082.47
2025-07-25,2258.1
2025-07-26,2371.56
2025-07-27,733.39
2025-07-28,1534.96
2025-07-29,2242.86
2025-07-30,2727.2
2025-07-31,2097.77
2025-08-01,1974.02
2025-08-02,3232.14
2025-08-03,1506.3500000000001
2025-08-04,1439.05
2025-08-05,3782.66
2025-08-06,1834.43
2025-08-07,1604.17
2025-08-08,1175.1799999999998
2025-08-09,2364.16
2025-08-10,3297.99
2025-08-11,2252.55
2025-08-12,1415.7
2025-08-13,2393.11
2025-08-14,2180.4
2025-08-15,3292.3199999999997
2025-08-16,1201.2
2025-08-17,3419.7400000000002
2025-08-18,3470.07
2025-08-19,1978.32
2025-08-20,2048.94
2025-08-21,1247.71
2025-08-22,2321.47
2025-08-23,2479.91
2025-08-24,2228.2400000000002
2025-08-25,2131.76
2025-08-26,1252.52
2025-08-27,3056.2
2025-08-28,2478.27
2025-08-29,1708.78
2025-08-30,4245.6
2025-08-31,2080.05
2025-09-01,2268.57
2025-09-02,2850.09
2025-09-03,1748.86
2025-09-04,2361.0
2025-09-05,2280.4
2025-09-06,2159.11
2025-09-07,2142.14
2025-09-08,645.64
2025-09-09,2719.7799999999997
2025-09-10,2056.0
2025-09-11,3530.2
2025-09-12,2187.86
2025-09-13,1655.43
2025-09-14,1782.98
2025-09-15,2438.83
2025-09-16,3261.6
2025-09-17,1850.73
2025-09-18,2848.1
2025-09-19,3831.67
2025-09-20,1917.67
2025-09-21,2403.7599999999998
2025-09-22,1569.89
2025-09-23,2687.25
2025-09-24,2802.8
2025-09-25,2158.67
2025-09-26,3325.3
2025-09-27,604.16
2025-09-28,3183.58
2025-09-29,2711.52
2025-09-30,1402.74
2025-10-01,3472.73
2025-10-02,1900.26
2025-10-03,868.61
2025-10-04,2277.71
2025-10-05,3144.25
2025-10-06,2461.2
2025-10-07,2399.9700000000003
2025-10-08,1868.25
2025-10-09,2300.72
2025-10-10,2005.65
2025-10-11,1969.39
2025-10-12,2637.42
2025-10-13,1275.3400000000001
2025-10-14,1677.68
2025-10-15,2154.57
2025-10-16,1388.99
2025-10-17,2734.34
2025-10-18,2328.02
2025-10-19,1537.93
2025-10-20,1844.02
2025-10-21,3083.5
2025-10-22,1906.14
2025-10-23,3088.11
2025-10-24,1764.84
2025-10-25,2422.35
2025-10-26,2309.82
2025-10-27,1582.32
2025-10-28,2462.5899999999997
2025-10-29,3174.19
2025-10-30,2928.4
2025-10-31,1765.02
